transaction_id,date,customer_id,payment_method,card_provider,amount,status,merchant_category,country,currency,card_last_4
TXN100281,2/18/2022,CUST6754,Card,Mastercard,164992,Success,Transportation,South Africa,ZAR,7626
TXN100282,2/14/2021,CUST4695,Wallet,,188374,Failed,Airtime/Data,Nigeria,NGN,
TXN100283,10/28/2016,CUST6221,Wallet,,39478,Success,E-commerce,Kenya,KES,
TXN100284,12/5/2017,CUST4112,Card,Visa,345365,Success,Bills Payment,Uganda,UGX,9620
TXN100285,8/4/2019,CUST5612,Wallet,,14641,Failed,Food Delivery,Ghana,GHS,
TXN100286,5/3/2018,CUST8758,Card,Verve,250642,Success,E-commerce,Nigeria,NGN,1032
TXN100287,6/18/2024,CUST5341,Wallet,,312917,Success,Retail,Nigeria,NGN,
TXN100288,1/9/2016,CUST7052,Bank Transfer,,135052,Success,Transportation,Ghana,GHS,
TXN100289,2/3/2017,CUST9773,Card,Mastercard,357453,Failed,Transportation,Nigeria,NGN,3806
TXN100290,9/15/2022,CUST5896,Bank Transfer,,12390,Pending,Transportation,South Africa,ZAR,
TXN100291,11/20/2015,CUST3422,POS,Verve,15225,Reversed,Retail,Nigeria,NGN,6163
TXN100292,5/9/2024,CUST2641,Card,Visa,500000,Success,Airtime/Data,Kenya,KES,8616
TXN100293,5/16/2025,CUST9775,Wallet,,178634,Failed,Professional Services,Nigeria,NGN,
TXN100294,11/14/2024,CUST8750,Bank Transfer,,54355,Success,Transportation,Nigeria,NGN,
TXN100295,6/3/2015,CUST7581,Bank Transfer,,295461,Success,Retail,Nigeria,NGN,
TXN100296,6/8/2015,CUST5400,POS,,500000,Success,Transportation,Nigeria,NGN,
TXN100297,1/22/2025,CUST8937,Card,Mastercard,97247,Pending,Transportation,Nigeria,NGN,1373
TXN100298,7/8/2023,CUST3604,Bank Transfer,,390087,Success,Professional Services,Kenya,KES,
TXN100299,9/26/2015,CUST9589,USSD,,35684,Success,Professional Services,Nigeria,NGN,
TXN100300,11/10/2024,CUST3909,Card,Visa,21226,Success,Transportation,Kenya,KES,1035
TXN100301,10/9/2025,CUST5237,USSD,,303163,Success,Bills Payment,South Africa,ZAR,
TXN100302,5/26/2023,CUST4666,Card,Visa,311164,Success,E-commerce,South Africa,ZAR,722
TXN100303,10/30/2017,CUST7943,POS,,405814,Failed,Food Delivery,Ghana,GHS,
TXN100304,1/15/2025,CUST2045,Card,Mastercard,500000,Success,Transportation,Nigeria,NGN,9944
TXN100305,10/9/2018,CUST5895,USSD,,500000,Pending,Food Delivery,Uganda,UGX,
TXN100306,2/10/2017,CUST7620,Wallet,,290516,Pending,Professional Services,Nigeria,NGN,
TXN100307,5/29/2022,CUST3967,Card,Visa,156007,Success,Bills Payment,Nigeria,NGN,8758
TXN100308,4/18/2018,CUST2166,Card,Mastercard,500000,Success,Professional Services,Nigeria,NGN,9471
TXN100309,4/18/2020,CUST9680,USSD,,126340,Pending,Transportation,South Africa,ZAR,
TXN100310,5/7/2018,CUST3762,POS,Visa,231193,Success,Professional Services,Nigeria,NGN,74
TXN100311,6/18/2021,CUST3120,Bank Transfer,,32682,Failed,E-commerce,South Africa,ZAR,
TXN100312,11/21/2021,CUST7280,Bank Transfer,,10271,Success,Transportation,Nigeria,NGN,
TXN100313,1/20/2015,CUST1749,Card,Mastercard,500000,Success,Professional Services,Nigeria,NGN,6894
TXN100314,5/6/2018,CUST6535,Bank Transfer,,500000,Success,Airtime/Data,Uganda,UGX,
TXN100315,11/12/2019,CUST4087,POS,,476257,Pending,Food Delivery,South Africa,ZAR,
TXN100316,11/6/2016,CUST3149,POS,,210343,Success,Retail,Uganda,UGX,
TXN100317,5/15/2017,CUST1612,USSD,,76122,Success,Food Delivery,South Africa,ZAR,
TXN100318,3/17/2019,CUST2654,Card,Visa,68048,Success,Retail,South Africa,ZAR,7230
TXN100319,6/6/2022,CUST2718,USSD,,115202,Failed,Transportation,Kenya,KES,
TXN100320,9/26/2020,CUST6416,Card,Visa,318716,Success,Transportation,Ghana,GHS,873
TXN100321,8/18/2017,CUST9095,Wallet,,500000,Pending,Professional Services,Nigeria,NGN,
TXN100322,9/2/2016,CUST2659,Wallet,,431756,Success,Retail,Uganda,UGX,
TXN100323,2/22/2025,CUST5395,Card,Mastercard,131364,Success,Transportation,Nigeria,NGN,22
TXN100324,11/7/2024,CUST7566,Bank Transfer,,500000,Success,E-commerce,South Africa,ZAR,
TXN100325,6/28/2019,CUST1472,Card,Mastercard,500000,Failed,Airtime/Data,Uganda,UGX,7296
TXN100326,9/3/2024,CUST8914,Wallet,,323292,Reversed,Bills Payment,Ghana,GHS,
TXN100327,4/27/2025,CUST6148,POS,,378412,Success,Retail,Kenya,KES,
TXN100328,2/20/2015,CUST4669,Wallet,,217615,Failed,Airtime/Data,Ghana,GHS,
TXN100329,9/19/2025,CUST4946,Card,Visa,113864,Failed,Food Delivery,Ghana,GHS,7721
TXN100330,9/17/2018,CUST1587,Card,Visa,176005,Success,Transportation,Uganda,UGX,5170
TXN100331,4/1/2021,CUST5990,Wallet,,500000,Failed,Airtime/Data,Kenya,KES,
TXN100332,12/24/2024,CUST5783,Card,Mastercard,5799,Success,Professional Services,Kenya,KES,1130
TXN100333,2/21/2021,CUST9067,Wallet,,49352,Success,Bills Payment,Kenya,KES,
TXN100334,7/29/2016,CUST4209,Wallet,,18837,Success,Food Delivery,South Africa,ZAR,
TXN100335,2/7/2017,CUST8912,POS,Visa,16632,Reversed,Professional Services,Nigeria,NGN,808
TXN100336,5/14/2025,CUST7762,POS,Visa,500000,Failed,Bills Payment,Kenya,KES,6547
TXN100337,10/3/2021,CUST9975,Wallet,,486496,Success,Retail,Ghana,GHS,
TXN100338,8/26/2024,CUST4291,Wallet,,257113,Success,Bills Payment,Nigeria,NGN,
TXN100339,5/8/2017,CUST7240,Card,Mastercard,41182,Success,E-commerce,Ghana,GHS,8460
TXN100340,8/18/2016,CUST5712,Card,Mastercard,270607,Success,Airtime/Data,Nigeria,NGN,9838
TXN100341,10/9/2022,CUST6122,POS,,256580,Reversed,Retail,Ghana,GHS,
TXN100342,10/31/2025,CUST7180,Card,Mastercard,76077,Failed,E-commerce,Kenya,KES,2122
TXN100343,6/16/2015,CUST5178,USSD,,227559,Success,Airtime/Data,Nigeria,NGN,
TXN100344,1/24/2015,CUST6285,Wallet,,203334,Success,Bills Payment,Nigeria,NGN,
TXN100345,9/10/2021,CUST6866,POS,,382688,Success,Transportation,Nigeria,NGN,
TXN100346,10/26/2015,CUST9691,Card,Visa,403245,Success,Professional Services,South Africa,ZAR,3555
TXN100347,4/29/2020,CUST2879,Wallet,,18544,Reversed,E-commerce,Uganda,UGX,
TXN100348,7/2/2022,CUST5856,Card,Verve,187753,Success,E-commerce,Nigeria,NGN,8588
TXN100349,1/27/2025,CUST1620,Card,Visa,393249,Success,Food Delivery,Ghana,GHS,6120
TXN100350,12/25/2015,CUST2036,Card,Mastercard,279775,Success,Airtime/Data,Nigeria,NGN,6180
TXN100351,6/24/2023,CUST9941,Card,Visa,500000,Success,Transportation,South Africa,ZAR,7283
TXN100352,4/23/2018,CUST9397,Card,Mastercard,429989,Success,Retail,Uganda,UGX,1435
TXN100353,8/6/2016,CUST3100,Card,Mastercard,71141,Reversed,Food Delivery,Nigeria,NGN,1397
TXN100354,7/12/2022,CUST4629,Card,Visa,29272,Success,Professional Services,Ghana,GHS,5620
TXN100355,12/27/2022,CUST6432,Bank Transfer,,411357,Failed,Bills Payment,South Africa,ZAR,
TXN100356,11/4/2024,CUST2783,Bank Transfer,,10747,Failed,Transportation,Kenya,KES,
TXN100357,12/20/2016,CUST8734,Card,Mastercard,352538,Success,Airtime/Data,Ghana,GHS,9308
TXN100358,5/2/2022,CUST5767,Bank Transfer,,500000,Success,Professional Services,South Africa,ZAR,
TXN100359,7/2/2016,CUST1173,USSD,,342712,Success,Airtime/Data,Kenya,KES,
TXN100360,6/7/2022,CUST9423,POS,,196520,Success,Professional Services,Nigeria,NGN,
TXN100361,7/28/2016,CUST1760,Card,Verve,412330,Success,Transportation,Nigeria,NGN,3856
TXN100362,6/13/2015,CUST6653,Card,Mastercard,245182,Success,Professional Services,Uganda,UGX,6386
TXN100363,6/17/2020,CUST8844,POS,Visa,315525,Failed,Transportation,South Africa,ZAR,1365
TXN100364,5/16/2020,CUST1305,Card,Mastercard,500000,Success,Transportation,Nigeria,NGN,242
TXN100365,11/7/2024,CUST4548,Wallet,,195171,Success,E-commerce,Ghana,GHS,
TXN100366,1/14/2020,CUST7730,Bank Transfer,,500000,Success,Bills Payment,Ghana,GHS,
TXN100367,9/27/2021,CUST9369,USSD,,500000,Failed,Airtime/Data,Nigeria,NGN,
TXN100368,12/19/2017,CUST2127,Wallet,,87158,Pending,Airtime/Data,Nigeria,NGN,
TXN100369,7/30/2017,CUST9835,Card,Visa,28753,Success,Bills Payment,Nigeria,NGN,8811
TXN100370,4/12/2024,CUST7068,POS,,42490,Success,Transportation,Nigeria,NGN,
TXN100371,10/23/2024,CUST8899,USSD,,7355,Success,Professional Services,Nigeria,NGN,
TXN100372,11/9/2023,CUST2600,Bank Transfer,,39682,Failed,Professional Services,South Africa,ZAR,
TXN100373,10/9/2019,CUST2373,Bank Transfer,,459549,Success,Professional Services,Nigeria,NGN,
TXN100374,3/6/2018,CUST1116,USSD,,29539,Success,E-commerce,Kenya,KES,
TXN100375,6/25/2021,CUST6175,USSD,,153662,Success,Bills Payment,Kenya,KES,
TXN100376,8/2/2019,CUST8925,Card,Verve,500000,Success,Airtime/Data,Nigeria,NGN,8872
TXN100377,11/5/2017,CUST3262,USSD,,9418,Failed,Transportation,Uganda,UGX,
TXN100378,8/3/2024,CUST2444,Card,Visa,500000,Pending,Transportation,South Africa,ZAR,127
TXN100379,9/20/2015,CUST7296,Bank Transfer,,132433,Success,Retail,Nigeria,NGN,
TXN100380,6/9/2025,CUST1941,USSD,,50300,Success,Retail,Uganda,UGX,
TXN100381,8/9/2025,CUST2422,Card,Mastercard,477262,Success,Bills Payment,South Africa,ZAR,2053
TXN100382,2/4/2018,CUST4281,Bank Transfer,,396559,Success,Airtime/Data,South Africa,ZAR,
TXN100383,10/21/2020,CUST5661,Wallet,,500000,Pending,Airtime/Data,Nigeria,NGN,
TXN100384,2/22/2023,CUST4707,POS,,500000,Reversed,Food Delivery,South Africa,ZAR,
TXN100385,10/19/2021,CUST5277,Bank Transfer,,500000,Success,E-commerce,Uganda,UGX,
TXN100386,12/17/2016,CUST1448,Card,Visa,132533,Success,Airtime/Data,Nigeria,NGN,7357
TXN100387,5/28/2020,CUST6142,Card,Verve,78133,Reversed,Transportation,Nigeria,NGN,6518
TXN100388,12/19/2018,CUST4115,USSD,,500000,Success,Retail,Nigeria,NGN,
TXN100389,8/5/2020,CUST6167,Card,Visa,500000,Failed,Food Delivery,South Africa,ZAR,9080
TXN100390,7/9/2020,CUST9374,POS,,500000,Success,Bills Payment,South Africa,ZAR,
TXN100391,2/21/2018,CUST7933,Wallet,,212831,Success,Airtime/Data,Nigeria,NGN,
TXN100392,5/13/2020,CUST9987,Card,Mastercard,186097,Pending,Bills Payment,Uganda,UGX,1559
TXN100393,12/12/2017,CUST4013,Bank Transfer,,500000,Success,Food Delivery,Nigeria,NGN,
TXN100394,8/4/2020,CUST7563,Bank Transfer,,166693,Failed,Food Delivery,Nigeria,NGN,
TXN100395,2/19/2018,CUST4744,USSD,,500000,Reversed,Retail,Kenya,KES,
TXN100396,2/17/2024,CUST1781,Card,Visa,500000,Success,Airtime/Data,Nigeria,NGN,8857
TXN100397,6/20/2019,CUST4259,Card,Visa,224142,Pending,Airtime/Data,Nigeria,NGN,615
TXN100398,6/20/2021,CUST5663,USSD,,500000,Success,Professional Services,Kenya,KES,
TXN100399,12/25/2018,CUST2284,USSD,,500000,Failed,Transportation,Nigeria,NGN,
TXN100400,4/10/2019,CUST3745,Bank Transfer,,43535,Reversed,Professional Services,Ghana,GHS,
TXN100401,3/8/2022,CUST3741,Card,Mastercard,500000,Reversed,Transportation,South Africa,ZAR,7598
TXN100402,1/23/2017,CUST2381,Card,Visa,281482,Success,Bills Payment,South Africa,ZAR,6811
TXN100403,5/6/2022,CUST5655,Bank Transfer,,500000,Success,Retail,Uganda,UGX,
TXN100404,12/21/2019,CUST8126,Card,Visa,154294,Success,Retail,Ghana,GHS,2997
TXN100405,11/14/2020,CUST9841,USSD,,500000,Pending,Transportation,Ghana,GHS,
TXN100406,7/19/2017,CUST3551,Bank Transfer,,197195,Success,Food Delivery,South Africa,ZAR,
TXN100407,5/28/2018,CUST6634,USSD,,4358,Failed,Bills Payment,Nigeria,NGN,
TXN100408,3/20/2018,CUST7385,Card,Mastercard,500000,Success,Retail,Kenya,KES,8663
TXN100409,4/16/2024,CUST9060,Card,Mastercard,38290,Success,Retail,Nigeria,NGN,4179
TXN100410,2/8/2017,CUST9165,Card,Verve,153861,Success,Professional Services,Nigeria,NGN,7356
TXN100411,3/2/2019,CUST3393,Wallet,,500000,Success,Professional Services,Kenya,KES,
TXN100412,8/18/2015,CUST4148,Bank Transfer,,500000,Success,Bills Payment,Nigeria,NGN,
TXN100413,1/16/2025,CUST5078,Wallet,,340798,Failed,E-commerce,South Africa,ZAR,
TXN100414,4/26/2019,CUST4263,Bank Transfer,,399692,Failed,E-commerce,South Africa,ZAR,
TXN100415,3/2/2020,CUST8113,Card,Visa,238005,Reversed,Bills Payment,South Africa,ZAR,3503
TXN100416,8/22/2018,CUST4982,Wallet,,138809,Success,Transportation,Nigeria,NGN,
TXN100417,2/6/2015,CUST3539,USSD,,159394,Success,Retail,Uganda,UGX,
TXN100418,3/2/2019,CUST7189,Card,Mastercard,446529,Failed,E-commerce,South Africa,ZAR,5857
TXN100419,1/7/2019,CUST3539,Card,Visa,500000,Success,Airtime/Data,South Africa,ZAR,7498
TXN100420,1/15/2020,CUST3525,Card,Mastercard,500000,Success,Professional Services,Nigeria,NGN,8638
TXN100421,11/16/2021,CUST9572,Bank Transfer,,500000,Success,E-commerce,Nigeria,NGN,
TXN100422,5/22/2022,CUST1512,Wallet,,38254,Success,Professional Services,Nigeria,NGN,
TXN100423,4/7/2017,CUST1994,Card,Visa,272819,Success,Retail,Nigeria,NGN,371
TXN100424,1/18/2019,CUST1955,POS,,23712,Success,Retail,Kenya,KES,
TXN100425,3/27/2024,CUST5979,USSD,,318984,Failed,Professional Services,Ghana,GHS,
TXN100426,11/16/2015,CUST3955,POS,Visa,233022,Pending,Bills Payment,Uganda,UGX,9576
TXN100427,3/2/2021,CUST5162,Card,Visa,500000,Success,Airtime/Data,Nigeria,NGN,3983
TXN100428,1/14/2019,CUST1567,Bank Transfer,,172876,Success,Retail,Uganda,UGX,
TXN100429,3/11/2018,CUST1107,USSD,,49802,Reversed,Food Delivery,Kenya,KES,
TXN100430,5/15/2018,CUST4817,Card,Mastercard,61723,Pending,Bills Payment,Uganda,UGX,2245
TXN100431,11/15/2017,CUST6700,Card,Mastercard,500000,Pending,Food Delivery,South Africa,ZAR,9610
TXN100432,11/12/2024,CUST4714,Bank Transfer,,385162,Pending,Professional Services,South Africa,ZAR,
TXN100433,5/21/2023,CUST7266,USSD,,42643,Success,Professional Services,Ghana,GHS,
TXN100434,8/10/2015,CUST3165,Card,Verve,35142,Failed,Bills Payment,Nigeria,NGN,1364
TXN100435,10/8/2018,CUST5301,USSD,,482883,Success,Transportation,Nigeria,NGN,
TXN100436,12/15/2015,CUST3209,Bank Transfer,,30218,Success,Professional Services,Nigeria,NGN,
TXN100437,5/23/2020,CUST9589,Bank Transfer,,500000,Success,Bills Payment,Kenya,KES,
TXN100438,10/5/2017,CUST8245,Card,Mastercard,489999,Success,Professional Services,Nigeria,NGN,425
TXN100439,12/27/2021,CUST9814,Card,Visa,33939,Success,Bills Payment,Nigeria,NGN,1477
TXN100440,5/17/2017,CUST3315,USSD,,35461,Success,Transportation,Nigeria,NGN,
TXN100441,10/18/2022,CUST7332,Card,Visa,500000,Success,Retail,Ghana,GHS,4510
TXN100442,8/4/2017,CUST8940,USSD,,187535,Failed,Food Delivery,Uganda,UGX,
TXN100443,9/20/2024,CUST9212,Card,Visa,185222,Success,Bills Payment,Kenya,KES,555
TXN100444,2/3/2018,CUST1482,USSD,,500000,Pending,Professional Services,South Africa,ZAR,
TXN100445,8/3/2025,CUST4387,Card,Visa,500000,Success,Bills Payment,Kenya,KES,6495
TXN100446,4/26/2022,CUST3262,USSD,,500000,Failed,Professional Services,Nigeria,NGN,
TXN100447,6/19/2018,CUST3378,POS,,500000,Success,Professional Services,Ghana,GHS,
TXN100448,5/11/2022,CUST2939,POS,,188808,Success,Retail,Uganda,UGX,
TXN100449,1/24/2017,CUST7737,POS,,34877,Failed,Transportation,Nigeria,NGN,
TXN100450,5/27/2018,CUST3489,POS,,500000,Reversed,Food Delivery,Nigeria,NGN,
TXN100451,9/27/2023,CUST7126,Card,Visa,326944,Failed,Transportation,Nigeria,NGN,1728
TXN100452,1/23/2017,CUST4707,Bank Transfer,,220813,Success,Bills Payment,South Africa,ZAR,
TXN100453,5/13/2015,CUST4323,POS,,500000,Reversed,Bills Payment,Nigeria,NGN,
TXN100454,7/1/2023,CUST1630,Card,Mastercard,47152,Success,Retail,Nigeria,NGN,9998
TXN100455,11/2/2020,CUST9498,Bank Transfer,,271402,Pending,Bills Payment,Nigeria,NGN,
TXN100456,1/12/2021,CUST1807,Wallet,,4567,Success,Airtime/Data,Nigeria,NGN,
TXN100457,2/16/2017,CUST5684,Bank Transfer,,252941,Success,Professional Services,Nigeria,NGN,
TXN100458,3/4/2020,CUST4308,Card,Visa,23180,Success,Airtime/Data,Nigeria,NGN,6570
TXN100459,11/23/2024,CUST3459,Card,Visa,50596,Pending,Airtime/Data,Kenya,KES,8602
TXN100460,10/26/2016,CUST9084,Card,Visa,50010,Success,E-commerce,South Africa,ZAR,777
TXN100461,9/1/2017,CUST2300,Wallet,,419027,Success,Transportation,Nigeria,NGN,
TXN100462,9/28/2021,CUST3920,Card,Mastercard,500000,Success,Transportation,Ghana,GHS,9451
TXN100463,10/22/2016,CUST3906,USSD,,350221,Success,Airtime/Data,Ghana,GHS,
TXN100464,11/1/2025,CUST5903,USSD,,500000,Reversed,E-commerce,Kenya,KES,
TXN100465,8/15/2018,CUST2063,Bank Transfer,,187918,Success,Transportation,Nigeria,NGN,
TXN100466,4/14/2018,CUST5254,Card,Mastercard,134587,Success,Food Delivery,Kenya,KES,7946
TXN100467,11/22/2020,CUST9132,USSD,,500000,Pending,Airtime/Data,Kenya,KES,
TXN100468,10/29/2020,CUST4812,Bank Transfer,,101232,Failed,Airtime/Data,South Africa,ZAR,
TXN100469,12/12/2022,CUST5919,Card,Visa,500000,Failed,Food Delivery,Nigeria,NGN,344
TXN100470,9/6/2020,CUST6592,Wallet,,4891,Success,Food Delivery,Kenya,KES,
TXN100471,6/11/2019,CUST4178,USSD,,500000,Success,Bills Payment,South Africa,ZAR,
TXN100472,9/15/2018,CUST3224,POS,,17647,Success,E-commerce,South Africa,ZAR,
TXN100473,5/26/2020,CUST8577,Bank Transfer,,500000,Pending,Food Delivery,Nigeria,NGN,
TXN100474,10/17/2023,CUST7382,POS,Mastercard,300057,Failed,Airtime/Data,South Africa,ZAR,568
TXN100475,2/6/2017,CUST1518,POS,,500000,Failed,Food Delivery,Kenya,KES,
TXN100476,1/17/2018,CUST5958,Bank Transfer,,30664,Success,Transportation,Nigeria,NGN,
TXN100477,6/4/2017,CUST9456,Card,Mastercard,322843,Failed,E-commerce,Kenya,KES,8452
TXN100478,8/3/2022,CUST4438,Card,Visa,500000,Success,Food Delivery,Uganda,UGX,1840
TXN100479,8/7/2018,CUST3319,Card,Verve,296177,Success,Food Delivery,Nigeria,NGN,1385
TXN100480,7/30/2025,CUST8304,Card,Visa,397051,Success,Bills Payment,Ghana,GHS,1601
TXN100481,11/29/2021,CUST7423,Card,Visa,475960,Success,Food Delivery,Nigeria,NGN,3329
TXN100482,1/21/2017,CUST8426,Wallet,,242451,Failed,Food Delivery,Ghana,GHS,
TXN100483,6/19/2020,CUST3798,Bank Transfer,,395069,Success,Transportation,Nigeria,NGN,
TXN100484,3/2/2018,CUST7646,USSD,,351130,Success,E-commerce,South Africa,ZAR,
TXN100485,3/2/2024,CUST8063,Card,Visa,500000,Failed,Airtime/Data,Ghana,GHS,6153
TXN100486,10/18/2023,CUST4869,USSD,,18604,Success,Retail,Uganda,UGX,
TXN100487,12/9/2016,CUST2007,Card,Mastercard,131937,Success,Retail,Ghana,GHS,9196
TXN100488,1/6/2016,CUST6640,Card,Verve,500000,Pending,Transportation,Nigeria,NGN,5494
TXN100489,1/1/2016,CUST3089,USSD,,500000,Success,Professional Services,Kenya,KES,
TXN100490,7/23/2024,CUST1013,Bank Transfer,,243270,Success,E-commerce,Nigeria,NGN,
TXN100491,11/20/2022,CUST6902,POS,Mastercard,387173,Success,Professional Services,Kenya,KES,2723
TXN100492,6/2/2024,CUST7948,Card,Verve,129949,Success,Airtime/Data,Nigeria,NGN,7969
TXN100493,3/11/2021,CUST1121,Bank Transfer,,83361,Success,Transportation,South Africa,ZAR,
TXN100494,6/25/2021,CUST7731,Wallet,,249223,Failed,Food Delivery,Kenya,KES,
TXN100495,5/23/2025,CUST8917,Bank Transfer,,174381,Reversed,Airtime/Data,Kenya,KES,
TXN100496,11/27/2022,CUST3327,USSD,,350497,Reversed,E-commerce,Nigeria,NGN,
TXN100497,3/10/2023,CUST9469,POS,,32368,Failed,Transportation,South Africa,ZAR,
TXN100498,11/17/2015,CUST2279,USSD,,500000,Success,Retail,Kenya,KES,
TXN100499,9/2/2022,CUST6628,Wallet,,500000,Success,E-commerce,Ghana,GHS,
TXN100500,12/31/2020,CUST6431,Bank Transfer,,479145,Success,Transportation,South Africa,ZAR,
TXN100501,9/21/2019,CUST5981,POS,,307231,Success,Retail,Nigeria,NGN,
TXN100502,2/25/2023,CUST5209,Card,Mastercard,148151,Success,Food Delivery,South Africa,ZAR,1442
TXN100503,2/28/2015,CUST3476,USSD,,500000,Pending,Retail,South Africa,ZAR,
TXN100504,5/23/2022,CUST4869,Wallet,,461731,Success,Retail,Nigeria,NGN,
TXN100505,6/9/2020,CUST3376,USSD,,70989,Success,E-commerce,Nigeria,NGN,
TXN100506,9/5/2021,CUST9724,Card,Mastercard,500000,Success,Retail,Uganda,UGX,2767
TXN100507,8/15/2017,CUST9690,Wallet,,500000,Success,Bills Payment,Nigeria,NGN,
TXN100508,10/4/2024,CUST4961,Card,Mastercard,500000,Success,Professional Services,Nigeria,NGN,4149
TXN100509,3/27/2023,CUST3947,Wallet,,500000,Success,Retail,Ghana,GHS,
TXN100510,7/7/2018,CUST7737,Wallet,,380161,Failed,E-commerce,Kenya,KES,
TXN100511,2/5/2016,CUST5641,Wallet,,216681,Success,Retail,Kenya,KES,
TXN100512,10/28/2017,CUST8429,Card,Visa,500000,Success,E-commerce,Nigeria,NGN,1244
TXN100513,5/7/2025,CUST6298,Wallet,,500000,Success,Retail,Uganda,UGX,
TXN100514,11/20/2017,CUST8065,Card,Visa,18509,Success,Professional Services,Nigeria,NGN,6271
TXN100515,6/13/2017,CUST1060,Card,Mastercard,10688,Failed,Transportation,Ghana,GHS,642
TXN100516,10/12/2020,CUST2148,Wallet,,188939,Success,Transportation,Ghana,GHS,
TXN100517,1/21/2021,CUST8898,Bank Transfer,,500000,Success,Professional Services,Nigeria,NGN,
TXN100518,5/11/2016,CUST1904,POS,,500000,Success,Transportation,Kenya,KES,
TXN100519,2/2/2022,CUST6571,USSD,,65203,Success,Professional Services,Uganda,UGX,
TXN100520,11/26/2015,CUST3893,Wallet,,360689,Success,Bills Payment,South Africa,ZAR,
TXN100521,3/21/2021,CUST7391,Bank Transfer,,191789,Success,Retail,Nigeria,NGN,
TXN100522,1/19/2025,CUST8175,Wallet,,500000,Success,Retail,Nigeria,NGN,
TXN100523,3/31/2023,CUST9570,Card,Visa,500000,Success,Bills Payment,Nigeria,NGN,5050
TXN100524,2/21/2020,CUST2180,POS,,500000,Failed,Bills Payment,Uganda,UGX,
TXN100525,6/1/2015,CUST1750,Bank Transfer,,252966,Success,Airtime/Data,South Africa,ZAR,
TXN100526,9/21/2017,CUST7586,Card,Visa,214333,Success,Professional Services,Ghana,GHS,9313
TXN100527,8/21/2018,CUST4493,Wallet,,127755,Success,Food Delivery,Nigeria,NGN,
TXN100528,7/28/2023,CUST8978,Card,Visa,23210,Failed,E-commerce,Nigeria,NGN,2196
TXN100529,11/27/2015,CUST2442,Card,Visa,500000,Success,Transportation,Nigeria,NGN,2909
TXN100530,1/12/2022,CUST3444,Card,Mastercard,500000,Success,Professional Services,South Africa,ZAR,7340
TXN100531,9/7/2022,CUST1885,POS,,500000,Success,E-commerce,South Africa,ZAR,
TXN100532,3/26/2022,CUST7865,Card,Mastercard,500000,Success,Food Delivery,Nigeria,NGN,1137
TXN100533,3/25/2017,CUST3917,POS,Visa,324260,Pending,Transportation,South Africa,ZAR,623
TXN100534,5/6/2019,CUST5418,Bank Transfer,,500000,Success,Food Delivery,Nigeria,NGN,
TXN100535,4/8/2017,CUST4763,Card,Verve,500000,Reversed,Professional Services,Nigeria,NGN,2929
TXN100536,12/21/2015,CUST8757,USSD,,500000,Pending,Bills Payment,Nigeria,NGN,
TXN100537,5/21/2024,CUST8852,Card,Mastercard,113660,Success,Transportation,Kenya,KES,780
TXN100538,1/30/2024,CUST2361,Wallet,,239530,Success,Bills Payment,South Africa,ZAR,
